L 24 T 3.460000
spin_corr:
x 0 value 91.818182
x 1 value 70.659470
x 2 value 65.592658
x 3 value 63.777784
x 4 value 63.036829
x 5 value 62.493718
x 6 value 62.283115
x 7 value 62.044461
x 8 value 61.957927
x 9 value 61.900905
x 10 value 61.978245
x 11 value 61.842043
x 12 value 61.925877
x 13 value 61.842378
x 14 value 61.977710
x 15 value 61.900938
x 16 value 61.957311
x 17 value 62.043730
x 18 value 62.283291
x 19 value 62.494432
x 20 value 63.037082
x 21 value 63.777708
x 22 value 65.592477
x 23 value 70.659596
