L 256 T 2.267000
spin_corr:
x 0 value 1000.000000
x 1 value 718.609375
x 2 value 607.250000
x 3 value 549.015625
x 4 value 515.640625
x 5 value 490.000000
x 6 value 469.765625
x 7 value 455.015625
x 8 value 439.703125
x 9 value 429.843750
x 10 value 421.312500
x 11 value 416.031250
x 12 value 407.812500
x 13 value 403.437500
x 14 value 394.125000
x 15 value 389.843750
x 16 value 387.656250
x 17 value 380.312500
x 18 value 375.984375
x 19 value 371.765625
x 20 value 367.281250
x 21 value 364.437500
x 22 value 361.203125
x 23 value 359.234375
x 24 value 355.359375
x 25 value 352.515625
x 26 value 352.296875
x 27 value 350.265625
x 28 value 349.203125
x 29 value 346.703125
x 30 value 346.968750
x 31 value 344.921875
x 32 value 342.015625
x 33 value 336.765625
x 34 value 334.015625
x 35 value 335.203125
x 36 value 332.781250
x 37 value 332.531250
x 38 value 330.296875
x 39 value 329.531250
x 40 value 332.218750
x 41 value 329.437500
x 42 value 332.515625
x 43 value 332.093750
x 44 value 330.203125
x 45 value 330.328125
x 46 value 331.484375
x 47 value 328.500000
x 48 value 326.296875
x 49 value 325.265625
x 50 value 326.406250
x 51 value 320.562500
x 52 value 320.468750
x 53 value 320.875000
x 54 value 319.734375
x 55 value 319.953125
x 56 value 319.125000
x 57 value 320.984375
x 58 value 320.328125
x 59 value 323.093750
x 60 value 324.765625
x 61 value 322.484375
x 62 value 319.109375
x 63 value 315.234375
x 64 value 313.671875
x 65 value 315.796875
x 66 value 313.671875
x 67 value 313.140625
x 68 value 314.281250
x 69 value 312.906250
x 70 value 312.000000
x 71 value 314.750000
x 72 value 314.703125
x 73 value 313.859375
x 74 value 312.500000
x 75 value 307.359375
x 76 value 306.359375
x 77 value 306.218750
x 78 value 303.781250
x 79 value 302.796875
x 80 value 303.281250
x 81 value 305.171875
x 82 value 304.812500
x 83 value 305.296875
x 84 value 303.765625
x 85 value 305.562500
x 86 value 303.640625
x 87 value 301.312500
x 88 value 300.437500
x 89 value 305.765625
x 90 value 305.109375
x 91 value 305.171875
x 92 value 305.453125
x 93 value 302.187500
x 94 value 302.125000
x 95 value 299.968750
x 96 value 297.390625
x 97 value 300.140625
x 98 value 299.093750
x 99 value 297.125000
x 100 value 301.171875
x 101 value 300.375000
x 102 value 303.078125
x 103 value 302.484375
x 104 value 301.375000
x 105 value 298.500000
x 106 value 297.000000
x 107 value 296.812500
x 108 value 296.578125
x 109 value 297.328125
x 110 value 296.031250
x 111 value 295.015625
x 112 value 297.937500
x 113 value 297.625000
x 114 value 296.328125
x 115 value 293.671875
x 116 value 292.250000
x 117 value 293.671875
x 118 value 294.984375
