L 64 T 2.266000
spin_corr:
x 0 value 1000.000000
x 1 value 719.562500
x 2 value 613.937500
x 3 value 564.875000
x 4 value 533.937500
x 5 value 519.500000
x 6 value 504.750000
x 7 value 493.000000
x 8 value 482.500000
x 9 value 476.000000
x 10 value 466.750000
x 11 value 463.187500
x 12 value 459.125000
x 13 value 448.437500
x 14 value 446.750000
x 15 value 448.562500
x 16 value 446.312500
x 17 value 438.750000
x 18 value 438.625000
x 19 value 437.687500
x 20 value 438.562500
x 21 value 440.437500
x 22 value 437.187500
x 23 value 438.750000
x 24 value 437.500000
x 25 value 432.062500
x 26 value 435.062500
x 27 value 434.437500
x 28 value 435.562500
x 29 value 434.500000
x 30 value 436.375000
x 31 value 433.500000
x 32 value 431.750000
x 33 value 433.500000
x 34 value 436.375000
x 35 value 434.500000
x 36 value 435.562500
x 37 value 434.437500
x 38 value 435.062500
x 39 value 432.062500
x 40 value 437.500000
x 41 value 438.750000
x 42 value 437.187500
x 43 value 440.437500
x 44 value 438.562500
x 45 value 437.687500
x 46 value 438.625000
x 47 value 438.750000
x 48 value 446.312500
x 49 value 448.562500
x 50 value 446.750000
x 51 value 448.437500
x 52 value 459.125000
x 53 value 463.187500
x 54 value 466.750000
x 55 value 476.000000
x 56 value 482.500000
x 57 value 493.000000
x 58 value 504.750000
x 59 value 519.500000
x 60 value 533.937500
x 61 value 564.875000
x 62 value 613.937500
x 63 value 719.562500
