L 48 T 3.580000
spin_corr:
x 0 value 91.818182
x 1 value 65.398939
x 2 value 58.223793
x 3 value 55.023035
x 4 value 53.217233
x 5 value 52.096521
x 6 value 51.329666
x 7 value 50.488227
x 8 value 50.034064
x 9 value 49.829583
x 10 value 49.658121
x 11 value 49.320851
x 12 value 49.135043
x 13 value 48.958712
x 14 value 48.812692
x 15 value 48.836279
x 16 value 48.770676
x 17 value 48.793208
x 18 value 48.718714
x 19 value 48.588634
x 20 value 48.446715
x 21 value 48.417362
x 22 value 48.573723
x 23 value 48.540967
x 24 value 48.663644
x 25 value 48.540921
x 26 value 48.573958
x 27 value 48.416989
x 28 value 48.446806
x 29 value 48.588493
x 30 value 48.719041
x 31 value 48.793760
x 32 value 48.771345
x 33 value 48.836591
x 34 value 48.813540
x 35 value 48.959447
x 36 value 49.135345
x 37 value 49.320534
x 38 value 49.658858
x 39 value 49.828866
x 40 value 50.033433
x 41 value 50.488666
x 42 value 51.329844
x 43 value 52.096092
x 44 value 53.217105
x 45 value 55.023410
x 46 value 58.223367
x 47 value 65.398470
