L 64 T 3.440000
spin_corr:
x 0 value 91.818182
x 1 value 71.314073
x 2 value 66.698029
x 3 value 64.949647
x 4 value 64.162761
x 5 value 63.738354
x 6 value 63.498825
x 7 value 63.351477
x 8 value 63.328448
x 9 value 63.223731
x 10 value 63.170078
x 11 value 63.114091
x 12 value 63.043383
x 13 value 63.048149
x 14 value 63.042987
x 15 value 63.076487
x 16 value 63.014375
x 17 value 62.994961
x 18 value 62.996934
x 19 value 63.070113
x 20 value 62.990090
x 21 value 63.044056
x 22 value 63.043791
x 23 value 63.050937
x 24 value 63.051566
x 25 value 63.044741
x 26 value 63.079910
x 27 value 63.019161
x 28 value 63.022078
x 29 value 62.992160
x 30 value 62.951589
x 31 value 63.029897
x 32 value 62.986992
x 33 value 63.030511
x 34 value 62.951358
x 35 value 62.992088
x 36 value 63.022115
x 37 value 63.018743
x 38 value 63.079760
x 39 value 63.044295
x 40 value 63.051876
x 41 value 63.051084
x 42 value 63.043769
x 43 value 63.043708
x 44 value 62.990414
x 45 value 63.069968
x 46 value 62.997432
x 47 value 62.994806
x 48 value 63.014288
x 49 value 63.076297
x 50 value 63.043781
x 51 value 63.048270
x 52 value 63.043209
x 53 value 63.113897
x 54 value 63.170102
x 55 value 63.223410
x 56 value 63.328736
x 57 value 63.351560
x 58 value 63.499285
x 59 value 63.738291
x 60 value 64.162821
x 61 value 64.950281
x 62 value 66.698350
x 63 value 71.314037
