L 64 T 3.520000
spin_corr:
x 0 value 91.818182
x 1 value 68.231408
x 2 value 62.285691
x 3 value 59.820836
x 4 value 58.657871
x 5 value 57.915846
x 6 value 57.401898
x 7 value 56.976012
x 8 value 56.725094
x 9 value 56.563087
x 10 value 56.464684
x 11 value 56.400861
x 12 value 56.192166
x 13 value 56.149623
x 14 value 56.026982
x 15 value 56.085305
x 16 value 56.046023
x 17 value 56.052476
x 18 value 56.116169
x 19 value 56.110334
x 20 value 55.991020
x 21 value 56.077756
x 22 value 56.038630
x 23 value 55.960347
x 24 value 55.950419
x 25 value 55.967299
x 26 value 55.961144
x 27 value 55.919603
x 28 value 55.975135
x 29 value 56.014779
x 30 value 56.057549
x 31 value 56.118702
x 32 value 56.013045
x 33 value 56.118334
x 34 value 56.058282
x 35 value 56.014914
x 36 value 55.974786
x 37 value 55.919275
x 38 value 55.961149
x 39 value 55.966934
x 40 value 55.950590
x 41 value 55.960919
x 42 value 56.038354
x 43 value 56.077525
x 44 value 55.991195
x 45 value 56.109640
x 46 value 56.116559
x 47 value 56.051385
x 48 value 56.045562
x 49 value 56.085437
x 50 value 56.027045
x 51 value 56.149480
x 52 value 56.192079
x 53 value 56.400634
x 54 value 56.464404
x 55 value 56.563485
x 56 value 56.724638
x 57 value 56.976080
x 58 value 57.401459
x 59 value 57.916746
x 60 value 58.658240
x 61 value 59.820752
x 62 value 62.285450
x 63 value 68.231402
