L 32 T 3.560000
spin_corr:
x 0 value 91.818182
x 1 value 66.480134
x 2 value 59.702087
x 3 value 56.513440
x 4 value 54.958775
x 5 value 54.005762
x 6 value 53.386928
x 7 value 52.930799
x 8 value 52.630124
x 9 value 52.344588
x 10 value 52.136905
x 11 value 51.938765
x 12 value 51.782145
x 13 value 51.732500
x 14 value 51.768244
x 15 value 51.801841
x 16 value 51.800835
x 17 value 51.803009
x 18 value 51.768943
x 19 value 51.731820
x 20 value 51.782462
x 21 value 51.939381
x 22 value 52.136475
x 23 value 52.344475
x 24 value 52.630038
x 25 value 52.930215
x 26 value 53.387569
x 27 value 54.006287
x 28 value 54.959284
x 29 value 56.513167
x 30 value 59.702559
x 31 value 66.479009
