L 32 T 3.641000
spin_corr:
x 0 value 91.818182
x 1 value 62.354299
x 2 value 53.187466
x 3 value 48.640105
x 4 value 46.169614
x 5 value 44.115816
x 6 value 42.935647
x 7 value 41.888419
x 8 value 41.249711
x 9 value 40.694703
x 10 value 40.109253
x 11 value 40.090425
x 12 value 39.787071
x 13 value 39.703652
x 14 value 39.494851
x 15 value 39.391333
x 16 value 39.381491
x 17 value 39.390819
x 18 value 39.495302
x 19 value 39.704038
x 20 value 39.787729
x 21 value 40.091616
x 22 value 40.109552
x 23 value 40.694659
x 24 value 41.249421
x 25 value 41.889122
x 26 value 42.935228
x 27 value 44.115814
x 28 value 46.169727
x 29 value 48.640284
x 30 value 53.187112
x 31 value 62.354247
