L 48 T 3.630000
spin_corr:
x 0 value 91.818182
x 1 value 62.694766
x 2 value 53.568465
x 3 value 49.288122
x 4 value 46.618678
x 5 value 44.873969
x 6 value 43.440980
x 7 value 42.606711
x 8 value 41.885584
x 9 value 41.036835
x 10 value 40.584342
x 11 value 39.966077
x 12 value 39.626106
x 13 value 39.266314
x 14 value 38.911259
x 15 value 38.727507
x 16 value 38.650269
x 17 value 38.593397
x 18 value 38.465084
x 19 value 38.429822
x 20 value 38.223523
x 21 value 38.134297
x 22 value 38.104939
x 23 value 38.095126
x 24 value 38.242674
x 25 value 38.095756
x 26 value 38.104792
x 27 value 38.135302
x 28 value 38.222975
x 29 value 38.430091
x 30 value 38.465624
x 31 value 38.593344
x 32 value 38.651303
x 33 value 38.727888
x 34 value 38.911284
x 35 value 39.266636
x 36 value 39.626769
x 37 value 39.965711
x 38 value 40.584123
x 39 value 41.037466
x 40 value 41.885786
x 41 value 42.606669
x 42 value 43.440323
x 43 value 44.873586
x 44 value 46.619239
x 45 value 49.288306
x 46 value 53.569050
x 47 value 62.695207
