L 48 T 3.750000
spin_corr:
x 0 value 91.818182
x 1 value 55.083938
x 2 value 42.344518
x 3 value 35.604411
x 4 value 30.631359
x 5 value 27.256560
x 6 value 24.601112
x 7 value 22.409411
x 8 value 20.757751
x 9 value 18.977305
x 10 value 17.992459
x 11 value 16.580163
x 12 value 15.732522
x 13 value 14.876101
x 14 value 14.425560
x 15 value 13.523798
x 16 value 12.852871
x 17 value 12.509705
x 18 value 12.676927
x 19 value 11.993159
x 20 value 11.266270
x 21 value 11.036242
x 22 value 11.274383
x 23 value 11.081929
x 24 value 10.987353
x 25 value 11.082062
x 26 value 11.274514
x 27 value 11.036483
x 28 value 11.266292
x 29 value 11.993366
x 30 value 12.676486
x 31 value 12.510234
x 32 value 12.852666
x 33 value 13.524614
x 34 value 14.425558
x 35 value 14.876582
x 36 value 15.732742
x 37 value 16.579433
x 38 value 17.993156
x 39 value 18.977155
x 40 value 20.757982
x 41 value 22.409759
x 42 value 24.600698
x 43 value 27.256973
x 44 value 30.631568
x 45 value 35.604535
x 46 value 42.344580
x 47 value 55.084667
