L 128 T 3.720000
spin_corr:
x 0 value 91.818182
x 1 value 55.372625
x 2 value 43.267187
x 3 value 36.383987
x 4 value 31.955027
x 5 value 28.676872
x 6 value 25.977226
x 7 value 23.402939
x 8 value 21.207148
x 9 value 19.053355
x 10 value 18.028441
x 11 value 16.865877
x 12 value 15.640401
x 13 value 14.491819
x 14 value 13.477383
x 15 value 12.732512
x 16 value 12.132157
x 17 value 11.629269
x 18 value 10.952374
x 19 value 10.000906
x 20 value 9.593307
x 21 value 9.519407
x 22 value 9.106441
x 23 value 8.484214
x 24 value 8.545295
x 25 value 7.868874
x 26 value 7.535377
x 27 value 7.667928
x 28 value 7.070023
x 29 value 6.186807
x 30 value 6.241104
x 31 value 5.773500
x 32 value 6.308782
x 33 value 5.916648
x 34 value 5.665580
x 35 value 5.082317
x 36 value 5.006307
x 37 value 4.491678
x 38 value 4.526965
x 39 value 4.067564
x 40 value 3.644206
x 41 value 3.500500
x 42 value 3.625349
x 43 value 3.508561
x 44 value 3.719122
x 45 value 3.894778
x 46 value 3.458629
x 47 value 3.000884
x 48 value 3.071237
x 49 value 2.900701
x 50 value 2.480415
x 51 value 2.734566
x 52 value 2.239770
x 53 value 2.666416
x 54 value 2.194018
x 55 value 2.119384
x 56 value 1.766932
x 57 value 1.985756
x 58 value 1.859469
x 59 value 2.040740
x 60 value 1.964670
x 61 value 2.047902
x 62 value 1.982935
x 63 value 2.317926
x 64 value 2.337781
x 65 value 2.318165
x 66 value 1.982914
x 67 value 2.048074
x 68 value 1.964809
x 69 value 2.040039
x 70 value 1.859637
x 71 value 1.985542
x 72 value 1.766163
x 73 value 2.119219
x 74 value 2.194141
x 75 value 2.666598
x 76 value 2.240162
x 77 value 2.734728
x 78 value 2.480398
x 79 value 2.901238
x 80 value 3.071528
x 81 value 3.000794
x 82 value 3.458018
x 83 value 3.894814
x 84 value 3.719876
x 85 value 3.508426
x 86 value 3.624787
x 87 value 3.500243
x 88 value 3.644254
x 89 value 4.066893
x 90 value 4.526296
x 91 value 4.491488
x 92 value 5.005918
x 93 value 5.082071
x 94 value 5.665390
x 95 value 5.917383
x 96 value 6.308922
x 97 value 5.773291
x 98 value 6.241254
x 99 value 6.186603
x 100 value 7.070384
x 101 value 7.667942
x 102 value 7.535063
x 103 value 7.868565
x 104 value 8.545457
x 105 value 8.484420
x 106 value 9.106502
x 107 value 9.519771
x 108 value 9.593842
x 109 value 10.000299
x 110 value 10.952556
x 111 value 11.628809
x 112 value 12.132018
x 113 value 12.732890
x 114 value 13.476437
x 115 value 14.491325
x 116 value 15.640455
x 117 value 16.865439
x 118 value 18.028338
x 119 value 19.053389
x 120 value 21.207704
x 121 value 23.402740
x 122 value 25.977200
x 123 value 28.676590
x 124 value 31.954692
x 125 value 36.384291
x 126 value 43.267655
x 127 value 55.372606
