L 32 T 2.290000
spin_corr:
x 0 value 1000.000000
x 1 value 711.000000
x 2 value 596.750000
x 3 value 535.500000
x 4 value 506.500000
x 5 value 487.250000
x 6 value 470.750000
x 7 value 446.875000
x 8 value 430.000000
x 9 value 414.250000
x 10 value 407.875000
x 11 value 398.375000
x 12 value 400.250000
x 13 value 401.000000
x 14 value 397.750000
x 15 value 399.000000
x 16 value 397.125000
x 17 value 399.000000
x 18 value 397.750000
x 19 value 401.000000
x 20 value 400.250000
x 21 value 398.375000
x 22 value 407.875000
x 23 value 414.250000
x 24 value 430.000000
x 25 value 446.875000
x 26 value 470.750000
x 27 value 487.250000
x 28 value 506.500000
x 29 value 535.500000
x 30 value 596.750000
x 31 value 711.000000
