L 24 T 3.480000
spin_corr:
x 0 value 91.818182
x 1 value 69.735725
x 2 value 64.484149
x 3 value 62.473852
x 4 value 61.499115
x 5 value 60.821323
x 6 value 60.548392
x 7 value 60.281269
x 8 value 60.124985
x 9 value 60.109534
x 10 value 59.872832
x 11 value 59.865589
x 12 value 59.831128
x 13 value 59.865927
x 14 value 59.871570
x 15 value 60.109302
x 16 value 60.125052
x 17 value 60.281761
x 18 value 60.548111
x 19 value 60.820920
x 20 value 61.499536
x 21 value 62.472223
x 22 value 64.483049
x 23 value 69.734963
