L 24 T 3.630000
spin_corr:
x 0 value 91.818182
x 1 value 63.357923
x 2 value 54.780905
x 3 value 50.968305
x 4 value 48.598764
x 5 value 47.067322
x 6 value 46.071205
x 7 value 45.251473
x 8 value 44.724286
x 9 value 44.227762
x 10 value 44.150724
x 11 value 43.982959
x 12 value 44.082831
x 13 value 43.982706
x 14 value 44.149849
x 15 value 44.227651
x 16 value 44.724053
x 17 value 45.251945
x 18 value 46.071623
x 19 value 47.068442
x 20 value 48.599058
x 21 value 50.967123
x 22 value 54.781252
x 23 value 63.357476
