L 48 T 3.420000
spin_corr:
x 0 value 91.818182
x 1 value 72.100500
x 2 value 67.685606
x 3 value 66.091422
x 4 value 65.402237
x 5 value 65.081996
x 6 value 64.892286
x 7 value 64.818069
x 8 value 64.712427
x 9 value 64.650525
x 10 value 64.557464
x 11 value 64.669804
x 12 value 64.664347
x 13 value 64.565422
x 14 value 64.571566
x 15 value 64.607388
x 16 value 64.630759
x 17 value 64.564341
x 18 value 64.561207
x 19 value 64.657734
x 20 value 64.532801
x 21 value 64.623946
x 22 value 64.583935
x 23 value 64.639886
x 24 value 64.629990
x 25 value 64.640025
x 26 value 64.585322
x 27 value 64.624273
x 28 value 64.533307
x 29 value 64.657154
x 30 value 64.561276
x 31 value 64.564416
x 32 value 64.631140
x 33 value 64.607418
x 34 value 64.572015
x 35 value 64.565278
x 36 value 64.664312
x 37 value 64.670126
x 38 value 64.556773
x 39 value 64.651234
x 40 value 64.712286
x 41 value 64.817633
x 42 value 64.892017
x 43 value 65.082053
x 44 value 65.402597
x 45 value 66.090866
x 46 value 67.686016
x 47 value 72.100825
