L 24 T 3.700000
spin_corr:
x 0 value 91.818182
x 1 value 59.624108
x 2 value 49.635884
x 3 value 44.471455
x 4 value 41.621890
x 5 value 39.284199
x 6 value 38.065677
x 7 value 37.099636
x 8 value 36.242096
x 9 value 35.719286
x 10 value 35.023855
x 11 value 34.643782
x 12 value 34.655048
x 13 value 34.643965
x 14 value 35.024059
x 15 value 35.719494
x 16 value 36.242777
x 17 value 37.099760
x 18 value 38.065273
x 19 value 39.284317
x 20 value 41.621385
x 21 value 44.472174
x 22 value 49.635573
x 23 value 59.623327
