L 64 T 3.480000
spin_corr:
x 0 value 91.818182
x 1 value 69.811717
x 2 value 64.445683
x 3 value 62.334246
x 4 value 61.271461
x 5 value 60.712905
x 6 value 60.340450
x 7 value 60.198273
x 8 value 60.035896
x 9 value 59.960426
x 10 value 59.864064
x 11 value 59.854147
x 12 value 59.835891
x 13 value 59.806573
x 14 value 59.705700
x 15 value 59.700923
x 16 value 59.684945
x 17 value 59.695634
x 18 value 59.659976
x 19 value 59.671619
x 20 value 59.759681
x 21 value 59.672867
x 22 value 59.690937
x 23 value 59.746826
x 24 value 59.650625
x 25 value 59.605475
x 26 value 59.646786
x 27 value 59.639444
x 28 value 59.645337
x 29 value 59.671414
x 30 value 59.588786
x 31 value 59.627265
x 32 value 59.640434
x 33 value 59.627802
x 34 value 59.589239
x 35 value 59.671278
x 36 value 59.645239
x 37 value 59.639188
x 38 value 59.646698
x 39 value 59.605533
x 40 value 59.650579
x 41 value 59.747083
x 42 value 59.690750
x 43 value 59.672918
x 44 value 59.759475
x 45 value 59.671841
x 46 value 59.660231
x 47 value 59.696258
x 48 value 59.685031
x 49 value 59.700691
x 50 value 59.705172
x 51 value 59.806069
x 52 value 59.836762
x 53 value 59.853713
x 54 value 59.863440
x 55 value 59.960693
x 56 value 60.035416
x 57 value 60.197932
x 58 value 60.339969
x 59 value 60.713028
x 60 value 61.272069
x 61 value 62.333923
x 62 value 64.445590
x 63 value 69.811336
