L 24 T 3.647000
spin_corr:
x 0 value 91.818182
x 1 value 62.116701
x 2 value 53.318260
x 3 value 49.236713
x 4 value 46.784855
x 5 value 45.053456
x 6 value 43.554348
x 7 value 42.897268
x 8 value 42.391678
x 9 value 42.178568
x 10 value 41.861727
x 11 value 41.769266
x 12 value 41.753490
x 13 value 41.768177
x 14 value 41.862487
x 15 value 42.177824
x 16 value 42.392064
x 17 value 42.898383
x 18 value 43.554610
x 19 value 45.052711
x 20 value 46.785133
x 21 value 49.237350
x 22 value 53.319398
x 23 value 62.115779
