L 128 T 2.268000
spin_corr:
x 0 value 1000.000000
x 1 value 710.687500
x 2 value 604.500000
x 3 value 549.937500
x 4 value 509.062500
x 5 value 478.906250
x 6 value 461.437500
x 7 value 447.781250
x 8 value 438.187500
x 9 value 429.343750
x 10 value 424.000000
x 11 value 415.687500
x 12 value 407.437500
x 13 value 399.875000
x 14 value 398.125000
x 15 value 393.406250
x 16 value 386.562500
x 17 value 383.812500
x 18 value 383.406250
x 19 value 382.000000
x 20 value 379.375000
x 21 value 378.625000
x 22 value 375.593750
x 23 value 373.906250
x 24 value 371.312500
x 25 value 367.906250
x 26 value 363.031250
x 27 value 362.875000
x 28 value 361.062500
x 29 value 355.000000
x 30 value 357.437500
x 31 value 357.812500
x 32 value 357.437500
x 33 value 355.218750
x 34 value 350.093750
x 35 value 349.843750
x 36 value 349.156250
x 37 value 347.218750
x 38 value 345.437500
x 39 value 346.906250
x 40 value 346.875000
x 41 value 349.125000
x 42 value 348.250000
x 43 value 345.312500
x 44 value 336.531250
x 45 value 338.718750
x 46 value 337.656250
x 47 value 338.906250
x 48 value 337.593750
x 49 value 337.156250
x 50 value 334.218750
x 51 value 333.687500
x 52 value 337.343750
x 53 value 336.375000
x 54 value 334.875000
x 55 value 335.781250
x 56 value 337.093750
x 57 value 335.156250
x 58 value 335.437500
x 59 value 333.187500
x 60 value 336.437500
x 61 value 335.031250
x 62 value 333.218750
x 63 value 335.437500
x 64 value 331.437500
x 65 value 335.437500
x 66 value 333.218750
x 67 value 335.031250
x 68 value 336.437500
x 69 value 333.187500
x 70 value 335.437500
x 71 value 335.156250
x 72 value 337.093750
x 73 value 335.781250
x 74 value 334.875000
x 75 value 336.375000
x 76 value 337.343750
x 77 value 333.687500
x 78 value 334.218750
x 79 value 337.156250
x 80 value 337.593750
x 81 value 338.906250
x 82 value 337.656250
x 83 value 338.718750
x 84 value 336.531250
x 85 value 345.312500
x 86 value 348.250000
x 87 value 349.125000
x 88 value 346.875000
x 89 value 346.906250
x 90 value 345.437500
x 91 value 347.218750
x 92 value 349.156250
x 93 value 349.843750
x 94 value 350.093750
x 95 value 355.218750
x 96 value 357.437500
x 97 value 357.812500
x 98 value 357.437500
x 99 value 355.000000
x 100 value 361.062500
x 101 value 362.875000
x 102 value 363.031250
x 103 value 367.906250
x 104 value 371.312500
x 105 value 373.906250
x 106 value 375.593750
x 107 value 378.625000
x 108 value 379.375000
x 109 value 382.000000
x 110 value 383.406250
x 111 value 383.812500
x 112 value 386.562500
x 113 value 393.406250
x 114 value 398.125000
x 115 value 399.875000
x 116 value 407.437500
x 117 value 415.687500
x 118 value 424.000000
x 119 value 429.343750
x 120 value 438.187500
x 121 value 447.781250
x 122 value 461.437500
x 123 value 478.906250
x 124 value 509.062500
x 125 value 549.937500
x 126 value 604.500000
x 127 value 710.687500
