L 96 T 3.770000
spin_corr:
x 0 value 91.818182
x 1 value 53.584116
x 2 value 39.674308
x 3 value 33.124133
x 4 value 27.371289
x 5 value 23.421277
x 6 value 20.537847
x 7 value 18.082409
x 8 value 15.929862
x 9 value 14.417062
x 10 value 13.073274
x 11 value 11.897352
x 12 value 10.721387
x 13 value 9.961203
x 14 value 8.664655
x 15 value 8.248787
x 16 value 7.618633
x 17 value 6.588768
x 18 value 6.546978
x 19 value 5.534048
x 20 value 5.303163
x 21 value 5.400078
x 22 value 4.498269
x 23 value 4.448802
x 24 value 4.068032
x 25 value 3.570429
x 26 value 3.415534
x 27 value 2.608713
x 28 value 2.653926
x 29 value 3.004428
x 30 value 3.080845
x 31 value 2.849685
x 32 value 2.823223
x 33 value 2.532561
x 34 value 2.669943
x 35 value 2.403175
x 36 value 2.511241
x 37 value 1.918338
x 38 value 1.265169
x 39 value 1.016943
x 40 value 1.612233
x 41 value 1.568340
x 42 value 1.348923
x 43 value 1.663093
x 44 value 1.890496
x 45 value 1.389235
x 46 value 1.737778
x 47 value 1.438313
x 48 value 1.842937
x 49 value 1.437616
x 50 value 1.737441
x 51 value 1.389634
x 52 value 1.891538
x 53 value 1.663160
x 54 value 1.349405
x 55 value 1.567604
x 56 value 1.612414
x 57 value 1.017248
x 58 value 1.264874
x 59 value 1.918353
x 60 value 2.511751
x 61 value 2.403371
x 62 value 2.669736
x 63 value 2.532367
x 64 value 2.823138
x 65 value 2.849187
x 66 value 3.080528
x 67 value 3.004197
x 68 value 2.653999
x 69 value 2.609363
x 70 value 3.415639
x 71 value 3.569534
x 72 value 4.068200
x 73 value 4.448245
x 74 value 4.498794
x 75 value 5.399547
x 76 value 5.303197
x 77 value 5.534256
x 78 value 6.547426
x 79 value 6.588660
x 80 value 7.618435
x 81 value 8.248749
x 82 value 8.665016
x 83 value 9.961811
x 84 value 10.721362
x 85 value 11.897063
x 86 value 13.073232
x 87 value 14.417321
x 88 value 15.929690
x 89 value 18.083152
x 90 value 20.538162
x 91 value 23.421777
x 92 value 27.371326
x 93 value 33.123935
x 94 value 39.674240
x 95 value 53.583885
