L 24 T 3.770000
spin_corr:
x 0 value 91.818182
x 1 value 55.814901
x 2 value 43.350691
x 3 value 36.843529
x 4 value 32.651740
x 5 value 30.336798
x 6 value 28.411846
x 7 value 26.958239
x 8 value 26.193792
x 9 value 25.406211
x 10 value 24.550340
x 11 value 24.022858
x 12 value 23.911665
x 13 value 24.023839
x 14 value 24.549811
x 15 value 25.405221
x 16 value 26.193869
x 17 value 26.958419
x 18 value 28.410165
x 19 value 30.336840
x 20 value 32.651052
x 21 value 36.844594
x 22 value 43.351048
x 23 value 55.814914
