L 32 T 3.643000
spin_corr:
x 0 value 91.818182
x 1 value 61.915878
x 2 value 52.897109
x 3 value 48.593216
x 4 value 45.786597
x 5 value 43.844155
x 6 value 42.287989
x 7 value 41.385126
x 8 value 40.368329
x 9 value 39.845988
x 10 value 39.454579
x 11 value 38.918028
x 12 value 38.569514
x 13 value 38.272254
x 14 value 38.049294
x 15 value 37.840265
x 16 value 37.653598
x 17 value 37.839066
x 18 value 38.049116
x 19 value 38.272467
x 20 value 38.568261
x 21 value 38.917628
x 22 value 39.455115
x 23 value 39.845694
x 24 value 40.368582
x 25 value 41.385509
x 26 value 42.288016
x 27 value 43.844465
x 28 value 45.786536
x 29 value 48.592942
x 30 value 52.896442
x 31 value 61.915331
