L 64 T 3.770000
spin_corr:
x 0 value 91.818182
x 1 value 54.282509
x 2 value 40.535906
x 3 value 33.411739
x 4 value 28.494077
x 5 value 24.764425
x 6 value 21.729517
x 7 value 19.153880
x 8 value 16.919874
x 9 value 15.448296
x 10 value 13.567617
x 11 value 11.695272
x 12 value 10.451509
x 13 value 9.250622
x 14 value 8.331531
x 15 value 8.041329
x 16 value 7.420866
x 17 value 7.681567
x 18 value 6.959947
x 19 value 6.512446
x 20 value 6.385387
x 21 value 6.175172
x 22 value 6.406670
x 23 value 5.897790
x 24 value 5.019493
x 25 value 4.503645
x 26 value 4.313958
x 27 value 4.070729
x 28 value 4.520678
x 29 value 5.134503
x 30 value 4.660673
x 31 value 4.610291
x 32 value 4.777322
x 33 value 4.610779
x 34 value 4.660383
x 35 value 5.135154
x 36 value 4.520781
x 37 value 4.071249
x 38 value 4.313966
x 39 value 4.502949
x 40 value 5.020256
x 41 value 5.898411
x 42 value 6.406135
x 43 value 6.175275
x 44 value 6.385948
x 45 value 6.512060
x 46 value 6.959086
x 47 value 7.681929
x 48 value 7.420309
x 49 value 8.041306
x 50 value 8.332167
x 51 value 9.250779
x 52 value 10.451817
x 53 value 11.694561
x 54 value 13.567576
x 55 value 15.448027
x 56 value 16.919265
x 57 value 19.153751
x 58 value 21.730185
x 59 value 24.763524
x 60 value 28.494734
x 61 value 33.412334
x 62 value 40.536392
x 63 value 54.282630
