L 24 T 3.638000
spin_corr:
x 0 value 91.818182
x 1 value 62.583592
x 2 value 53.965444
x 3 value 50.330308
x 4 value 47.965492
x 5 value 46.473489
x 6 value 45.298222
x 7 value 44.502190
x 8 value 43.749708
x 9 value 43.514001
x 10 value 43.057453
x 11 value 42.878633
x 12 value 43.079614
x 13 value 42.878887
x 14 value 43.057250
x 15 value 43.514789
x 16 value 43.748738
x 17 value 44.501236
x 18 value 45.298652
x 19 value 46.472952
x 20 value 47.965714
x 21 value 50.330520
x 22 value 53.965964
x 23 value 62.583422
